citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
55,53,Verified email at monash.edu,5,5,0,0,2019,2012,Robbie Fordyce,Lecturer in Communications & Media Studies (Big Data/Quantitative Analytics and Research Methods) Media studies None,"Media studies,autonomism,social margins,game studies,3D printing",23
56,54,Verified email at telkomuniversity.ac.id,4,4,2,2,2019,2009,HERRY IRAWAN (ORCID:0000-0003-2067-8882),"Senior Lecturer in Operation Management and Big Data Analytics,  Telkom University None","Operation Management,Service Science,ICT Business,e-Government,Big Data Analytics",24
57,57,Verified email at scarletmail.rutgers.edu,4,4,3,3,2019,2013,Xiliang Yan,"Ph.D candidate of big data analysis, Shandong University; Visiting student in CCIB,  Rutgers None","Big data analysis,Machine learning,Molecular simulation",15
59,46,Verified email at urjc.es,4,3,2,1,2019,2009,Javier Cano Montero,Big Data Analyst None None,,7
60,14,Verified email at sutterhealth.org,3,2,2,0,2018,1990,Murtuza Ali Lakhani,"Senior Big Data Scientist, Sutter Health None None",,19
61,48,Verified email at inria.fr - ,4,3,1,1,2015,2011,Generoso Pagano,"Big Data Engineer, Amadeus - former R&D Engineer,  INRIA None",Computer Science,13
63,48,Verified email at eurecat.org - ,4,4,2,1,2019,2004,Francisco Gutierres,"Innovation researcher, Eurecat - Technology Centre of Catalonia, Big Data & Data Science Unit Homepage None","Big Data,Physical Geography,GIS,RS,Biogeography",40
63,60,Verified email at mmu.ac.uk - ,4,4,1,1,2018,2011,Won Do Lee,Man Met Crime and Well-being Big Data Centre Homepage None,"Big Data Anaytics,Transport modelling,Quantitative criminology,Geostatistics",25
64,63,Verified email at philips.com - ,5,5,2,2,2019,2014,Kaifeng Zhao,"Big Data & AI,  Philips Research None","Statistical Learning,Artificial Intelligence,Healthcare Analytics",14
66,65,Verified email at upo.es,5,5,3,3,2019,2011,David Gutiérrez-Avilés,"Data Science & Big Data Research Lab,  Universidad Pablo de Olavide None",,14
68,68,Verified email at sxu.edu.cn - ,6,6,2,2,2018,2012,Peng Furong,"Institute of Big Data Science and Industry, Shanxi University （山西大学 大数据科学与产业研究院）","Recommendation System,Data mining",15
70,59,Verified email at us.ibm.com,5,4,2,2,2019,2006,Sourav Mazumder,"Big Data Evangelist,  IBM  Analytics","Big Data,Spark,Hadoop,Cloud Computing",13
71,71,Verified email at vintech.net.vn - ,5,5,3,3,2019,2015,Huy Hieu Pham,Vingroup Big Data Institute (VinBDI) Homepage None,"Computer Vision,Deep Learning,Artificial Intelligence",16
73,72,Verified email at sztu.edu.cn - ,4,3,2,2,2018,2012,Chengjian Liu,"College of Big Data and Internet, Shenzhen Technology University Homepage None","Distributed systems,Parallel Computing",11
76,76,Verified email at sjtu.edu.cn,6,6,2,2,2019,2015,Xin Shi,"Center for Big Data Engineering Technology,  Shanghai Jiao Tong University None","Random matrix theory for high-dimensional data analysis,Artificial intelligence for power system",28
77,76,Verified email at bdi.ox.ac.uk,5,5,2,2,2019,2014,Jon Haël Brenas, - Big Data Institute University of Oxford None,"Malaria,Mosquito Genomics",25
78,11,Verified email at aia.es,2,2,2,0,2003,2001,David Comas,Big Data Innovation Director - Grupo AIA Signal Processing None,"Signal Processing,Machine Learning,Deep learning,Artificial Intelligence,Big Data",4
80,79,Verified email at szu.edu.cn,5,5,2,2,2019,2012,Dr. Sudipta Acharya,"Big data institute,  Shenzhen University , China","Pattern Recognition,Machine Learning,Computational biology and bioinformatics,Multiobjective Optimization",26
84,84,Verified email at unsw.edu.au,5,5,3,3,2019,2014,Michael Odutola,"Centre for Big Data Research in Health, Lowy Cancer Research Centre,  UNSW , Sydney",Epidemiology,31
85,85,Verified email at decsai.ugr.es,5,5,4,4,2019,2017,Diego García-Gil,"Ph.D. Student in Big Data & Data Science,  University of Granada None","Data Preprocessing,Data Science,Data Mining,Big Data,Machine Learning",10
86,86,Verified email at zillow.com - ,5,5,4,4,2018,2011,Tianlong Song,"PhD, Sr. Software Engineer, Machine Learning & Big Data, Zillow Homepage None",,22
88,85,Verified email at umk.edu.my - ,6,6,3,3,2019,2011,Hasyiya Karimah Adli,"Lecturer/Fellow at Institute for Artificial Intelligence & Big Data, Universiti Malaysia Homepage None","Photovoltaic Material,Thin Film,Metal Oxide,Perovskite,Chemical Synthesis",27
90,67,Verified email at khu.ac.kr,5,4,3,3,2017,2008,arum park,"Research professor of bigdata research center,  Kyung Hee University None","MIS,IoT(Internet of Things),Business model design and evaluation,Action research,case study",12
91,90,Verified email at uc3m.es,5,5,3,3,2018,2011,Iñaki Ucar,Postdoctoral Fellow @ UC3M-Santander Big Data Institute data science None,"data science,complex systems,simulation,network analysis",15
93,88,Verified email at murdoch.edu.au,5,5,2,2,2020,2012,Jianxiu Shen (申建秀),"Big Data in Agriculture,  Murdoch University None","Agricultural Remote Sensing,Vegetation Phenology,Modelling",19
94,94,Verified email at globeandmail.com - ,6,6,5,5,2016,2014,Saeed Zareian,Senior Big Data Engineer@The Globe and Mail | Ex-eBayer Homepage None,"Big Data,Cloud Computing",7
97,95,Verified email at cuhk.edu.hk - ,5,5,3,3,2019,2008,Felix Chan Chi Hang,Stanley Ho Big Data Decision Analytics Research Centre Homepage None,"eHealth,health care analytics",21
97,97,Verified email at swansea.ac.uk - ,6,6,5,5,2020,2014,Alma As-Aad Mohammad Rahat,"Lecturer in Big Data/Data Science,  Swansea University None","Bayesian Optimisation,Multi-Objective Optimisation,Evolutionary Algorithms,Machine Learning",23
98,93,Verified email at szu.edu.cn,4,4,1,1,2019,2008,Salman Salloum,"Big Data Institute,  Shenzhen University None","Big Data,Distributed and Parallel Computing,Cluster Computing,Approximate Computing",12
102,97,Verified email at buffalo.edu,5,5,4,4,2018,2012,"Dipanjan Ghosh, PhD","Research Scientist, Hitachi Big Data Labs Machine Learning None","Machine Learning,Deep Learning,Reinforcement Learning,Big Data,Industrial Analytics",30
103,103,Verified email at hoseo.edu,4,4,2,2,2019,2010,Ilsun Rhiu,"Assistant Professor, Division of Big Data and Management Engineering,  Hoseo University None","UX,HCI,Ergonomics",41
105,102,Verified email at upo.es,6,6,4,4,2019,2016,José Francisco Torres Maldonado,Data Science & Big Data Lab Deep learning None,"Deep learning,Machine Learning,Big data,Artificial Intelligence",9
110,99,Verified email at cmu.edu - ,5,5,3,3,2019,2011,Kamal Gupta,"University of Maryland College Park, Amex Big Data Labs, NICTA, Robotics Institute CMU Homepage None","Computer Vision,Machine Learning,Robotics",9
118,110,Verified email at psut.edu.jo,6,6,5,4,2020,2006,Dr. Jaber alwidian (Big Data Scientist), (PSUT) Princess Sumaya University for Technology None,"Data mining,Big Data,image processing and software engineering",33
123,111,Verified email at sic.gov.cn,6,6,4,3,2019,2012,Chengqi Yi,"Department of Big Data Development, State Information Center Big Data None","Big Data,Social Network Analysis,Information Dissemination",31
128,128,Verified email at cqu.edu.cn,7,7,5,5,2019,2016,Pengdeng Li,"School of Big Data & Software Engineeing,  Chongqing University None","Cybersecurity,Advanced Persistent Threat,Wireless Sensor Network,Game Theory",16
128,128,No verified email,3,3,2,2,2016,2014,Ana Moreno-Barrado,"Arquitecta Big Data, Carrefour big data None","big data,data science,física,dinámica molecular,mecánica estadística",7
129,127,Verified email at sta.cuhk.edu.hk,5,5,4,4,2019,2015,Zheng Zhang,"Assistant Professor at the Institute of Statistics and Big Data, Renmin University of China Statistics None","Statistics,Probability,Econometrics",23
131,129,Verified email at cuhk.edu.cn - ,7,7,4,4,2018,2011,Shenghui Cheng,"Research Institute of Big Data, Chinese University of Hong Kong, Shenzhen Homepage None","Big Data,Data Science,Data Visualization,Data Mining,Artificial Intelligence",26
137,109,Verified email at aexp.com,6,6,4,4,2019,1998,Salil Joshi,"Big Data Labs, American Express Deep Learning None","Deep Learning,Information Extraction,Natural Language Processing",23
140,135,Verified email at daegu.ac.kr,7,7,4,3,2019,2010,Kyeongjun Lee,"Division of Mathematics and Big Data Science,  Daegu University None","order statistics,censoring scheme,estimation,goodness of fit test",29
144,117,Verified email at knights.ucf.edu - ,5,5,4,4,2013,2009,Mahdi Mirhosseini,"Big Data Analyst, PhD Student @  University of Central Florida  --- Msc in Materials Engineering","Data Analysis,Financial Analysis,Financial Data simulation,Financial Modeling,Big Data",5
144,110,Verified email at decsai.ugr.es - ,7,6,6,3,2019,2010,Pablo J. Villacorta Iglesias,PhD in Computer Science and AI. Data scientist at Stratio Big Data Inc. Homepage None,"Artificial Intelligence,Soft computing,Optimization,Game theory,Adversarial decision making",33
150,139,Verified email at dbis.cs.uni-frankfurt.de - ,9,8,7,6,2019,2011,Todor Ivanov,"Frankfurt Big Data Lab,  Goethe University Frankfurt None","Big Data,Distributed Systems,Cloud Computing",29
159,156,Verified email at bdi.ox.ac.uk,3,3,2,2,2019,2013,Patrick K. Albers,"Postdoc, Big Data Institute,  University of Oxford None","Human genetics,population and statistical genetics",9
161,130,Verified email at cognizant.com - ,4,4,2,2,2018,2009,Revathy P,"Project Manager - Big Data, OCBC Bank Singapore Homepage None","Big Data Science,Cloud Computing,Data Warehouse and BI",11
166,97,No verified email - ,9,7,9,3,2015,2006,"Soroosh Rezazadeh, PhD",Big data and Machine learning developer Homepage None,"Machine learning,Deep learning,Big data,Data engineering,Software engineering",18
173,157,Verified email at miba.com - ,7,6,5,5,2016,2010,Bilal Esmael,Big Data Scientist @ Miba Homepage None,"Big Data,Machine Learning,Data Mining,Time Series Mining,Text Mining",20
178,173,Verified email at bigdata.uni-saarland.de,8,8,6,5,2019,2013,Felix Martin Schuhknecht,Verified email at bigdata.uni-saarland.de Saarland University None,,15
179,178,Verified email at aggienetwork.com - ,8,8,7,7,2019,2014,Hang Li,Shenzhen Research Institute of Big Data (SRIBD) Homepage None,"Wireless Networking,Visible Light Communications,Data Set Analysis,Internet of Things,Stochastic Optimization",26
179,131,Verified email at neduet.edu.pk - ,7,7,6,4,2019,1987,Muhammad Ali Ismail,"Associate Professor, PI - National Center of Big data & Cloud Computing  & InCharge, High Performace Homepage None","High performance Computing,Cloud Computing,Data Analytics,Multi-core Processing,Computer Architecture",56
181,158,Verified email at bdi.ox.ac.uk,6,6,4,4,2019,2012,Michael Ferlaino,"Research Scientist, Big Data Institute,  University of Oxford None","Deep Learning,Machine Learning,Medical Imaging,Computational Biology,Black Holes",10
181,181,Verified email at bdi.ox.ac.uk,6,6,2,2,2019,2013,Su Yun Kang,"Oxford Big Data Institute,  University of Oxford None",Spatio-temporal disease modelling,19
183,168,Verified email at rienvanwijk.com - ,6,6,6,5,2018,2011,Rien E. van Wijk,Freelance Researcher & Consultant in Big Data Homepage None,"Bird Migration,Tracking,Corridor Ecology,Wildlife Management,Geolocators",18
184,167,No verified email,5,5,4,4,2016,2010,Arne Seehaus,"Consultant Big Data, Advisori FTC Data Integration None","Data Integration,Big Data Technologies,Predictive Analytics",10
186,186,Verified email at siswa.um.edu.my - ,8,8,8,8,2020,2012,"Asad Abdi, Post-doctoral Researcher","Department of UTM Big Data Center, Faculty of Computing, University of Technology, Malaysia Homepage None","Artificial Intelligence,Natural Language processing,Machine Learning,Text Mining",22
190,190,Verified email at sjtu.edu.cn,7,7,5,5,2019,2014,Lei  Chu,Big Data and AI Research Center of  Shanghai Jiaotong University None,"Random Matrix Theory,Nonconvex Optimization,Deep Learning",31
201,200,Verified email at ieee.org - ,7,7,4,4,2019,2012,Divya Saxena,"University Research Facility in Big Data Analytics, The Hong Kong Polytechnic University, Hong Kong Homepage None","Big Data Analytics,Machine Learning,Deep Learning,Urban Computing",22
203,202,Verified email at bdi.ox.ac.uk - ,8,8,7,7,2019,2012,Michelle Kendall,"Senior Researcher, Big Data Institute,  University of Oxford None","HIV,phylogenetics,statistics,topology,infectious diseases",21
204,177,Verified email at iti.uni-stuttgart.de - ,9,8,8,5,2017,2010,Claus Braun,"Center of Competence Big Data, Robert Bosch GmbH (prev.  University of Stuttgart )","software-based fault tolerance,algorithm-based fault tolerance,parallel computer architectures,GPU computing,simulation tech",24
206,178,Verified email at est-econ.uc3m.es - ,7,6,6,4,2019,2006,ANA ARRIBAS-GIL,"-BS Institute for Financial Big Data (IFiBiD), Universidad Carlos III de Madrid UC3M None",Statistics,20
206,198,Verified email at knights.ucf.edu,9,9,9,9,2016,2009,Masoud Malekzadeh,"Internet of Things, Structural Health Monitoring, Big Data Analytics Internet of Things None","Internet of Things,Structural Health Monitoring,Big Data Analytics,Fiber Optic Sensors,Machine Learning",32
225,213,Verified email at vingroup.net - ,6,6,5,5,2019,2009,Ha Q. Nguyen,Vingroup Big Data Institute Homepage None,"Machine Learning,Computer Vision,Image Processing,Computational Imaging,Signal Processing",18
240,231,Verified email at e-campus.uab.cat - ,5,5,3,3,2018,2005,Rocío Aliaga-Isla,BI Consultant | Big Data | Data Analysis | Data Visualization Homepage None,"Data Analysis,Entrepreneurship (immigrant,social),entrepreneurial opportunities,higher education",32
245,233,Verified email at big.ac.cn,4,4,3,3,2019,2012,Yingke Ma,"BIG Data Center,  Beijing Institute of Genomics, Chinese Academy of Sciences None","Bioinformatics,Genomics,Computational Biology",9
247,183,Verified email at cs.ox.ac.uk,7,5,6,2,2018,2006,James Welch,"Big Data Institute,  Oxford University None","Computer Science,Software Engineering,Clinical Informatics",22
248,227,Verified email at broeksemaatjes.nl - ,8,8,6,6,2017,2007,Bertjan Broeksema,Data Scientist / Engineer - BigData Republic Homepage None,"Data Science,Visual Analytics,Information Visualization,Multivariate Analysis,Business Intelligence",20
251,118,Verified email at cs.sunysb.edu,6,4,4,2,2013,2009,Senlin Liang,Sunus Tech. Smart Applications for Big Data Logic Programming None,"Logic Programming,Deductive Databases,Knowledge Representation and Reasoning",12
255,201,Verified email at bdi.ox.ac.uk,2,2,1,1,2019,2011,Anna Frangou,"Post-doctoral Bioinformatician, Big Data Institute,  University of Oxford None","Cancer genomics,Tumour heterogeneity/evolution,Early detection,Bioinformatics,Population genomics",10
257,256,Verified email at cqupt.edu.cn,9,9,9,9,2018,2014,Ji Xu,"Institute of Big Data Intelligent Analytics, GUES Big data analytics None","Big data analytics,machine learning,granular computing",13
